area,year,quarter,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,nearest_tower_distance_km,tower_count_1km,tower_count_2km,tower_count_5km,visible_tower_count_5km,digital_elevation_model,region_enc,typeOfArea_enc,city_enc,demand_growth_pct,region,typeOfArea,city,block_number,tower_density_ratio,year_trend,area_rolling_d_mbps,area_median_d,area_median_u,area_median_lat,area_test_count,distance_x_density
Karzakkan,2024,4,26.11475274,50.47805786,225.275625,33.32175,16.5,116,0.870367056,0.625,2.25,68.25,50.125,12,2,4,99,0.549833887,Northern Governorate,PPL,Karzakkan,1019,0.009025271,4,181.7967667,135.9093222,17.87561111,18.94444444,7253,0.012568477
Karzakkan,2025,1,26.11406767,50.47821045,160.8696667,19.12422222,16.22222222,149,0.906046433,0.555555556,2.111111111,67,49.22222222,12,2,4,99,-0.711146838,Northern Governorate,PPL,Karzakkan,1019,0.008169935,5,180.7719125,135.9093222,17.87561111,18.94444444,7253,0.013324212
Karzakkan,2025,2,26.11297157,50.4788208,377.4221111,36.15411111,14.77777778,139,0.905005157,0.555555556,2.111111111,65.88888889,48.44444444,12,2,4,99,-0.711146838,Northern Governorate,PPL,Karzakkan,1025,0.008305648,5,193.0726458,135.9093222,17.87561111,18.94444444,7253,0.013529977
Karzakkan,2025,3,26.11351963,50.4801178,241.834,26.96825,14.5,128,0.820922622,0.625,2.25,68,49.875,12,2,4,99,-0.711146838,Northern Governorate,PPL,Karzakkan,1025,0.009057971,5,269.1458889,135.9093222,17.87561111,18.94444444,7253,0.011897429
Karzakkan,2025,4,26.11297157,50.4788208,321.8814444,35.63411111,17.77777778,123,0.905005157,0.555555556,2.111111111,65.88888889,48.44444444,12,2,4,99,-0.711146838,Northern Governorate,PPL,Karzakkan,1025,0.008305648,5,309.6280556,135.9093222,17.87561111,18.94444444,7253,0.013529977
Kawrah,2020,1,26.18378579,50.56594849,33.727,14.77225,16.75,42,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0,Capital Governorate,PPL,Kawrah,711,0.019744961,0,152.4206623,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2020,2,26.18419656,50.56549072,21.66966667,9.477333333,20.66666667,81,0.818142604,16,54,628,452.3333333,1,0,4,100,0,Capital Governorate,PPL,Kawrah,711,0.025437202,0,33.727,119.159125,15.749875,20.58333333,1268,0.001300704
Kawrah,2020,3,26.18255342,50.56549072,28.91466667,12.80566667,18.33333333,38,0.93466828,8,43.33333333,579.3333333,420.6666667,1,0,4,100,0,Capital Governorate,PPL,Kawrah,711,0.013785181,0,27.69833333,119.159125,15.749875,20.58333333,1268,0.001610571
Kawrah,2020,4,26.18378579,50.56594849,38.18575,9.846,19.25,53,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0,Capital Governorate,PPL,Kawrah,711,0.019744961,0,25.29216667,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2021,1,26.18378579,50.56594849,33.3285,8.84875,19.75,49,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.088785047,Capital Governorate,PPL,Kawrah,711,0.019744961,1,33.55020833,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2021,2,26.18378579,50.56594849,22.07075,4.281,21.5,40,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.088785047,Capital Governorate,PPL,Kawrah,711,0.019744961,1,35.757125,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2021,3,26.18378579,50.56594849,70.58175,8.82175,24,50,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.088785047,Capital Governorate,PPL,Kawrah,711,0.019744961,1,27.699625,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2021,4,26.18378579,50.56594849,44.12675,10.008,20.5,56,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.088785047,Capital Governorate,PPL,Kawrah,711,0.019744961,1,46.32625,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2022,1,26.18378579,50.56594849,44.593,13.50875,20.75,35,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.230769231,Capital Governorate,PPL,Kawrah,711,0.019744961,2,57.35425,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2022,2,26.18378579,50.56594849,78.16975,14.94525,21.5,69,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.230769231,Capital Governorate,PPL,Kawrah,711,0.019744961,2,44.359875,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2022,3,26.18378579,50.56594849,117.36875,18.531,22.5,94,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.230769231,Capital Governorate,PPL,Kawrah,711,0.019744961,2,61.381375,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2022,4,26.18378579,50.56594849,192.4325,30.927,16.75,42,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.230769231,Capital Governorate,PPL,Kawrah,711,0.019744961,2,97.76925,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2023,1,26.18378579,50.56594849,193.664,11.1005,17.75,52,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.125,Capital Governorate,PPL,Kawrah,711,0.019744961,3,154.900625,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2023,2,26.18748291,50.5645752,120.9495,16.5545,86.5,29,0.477423234,24,63.5,680,485.5,1,0,4,100,-0.125,Capital Governorate,PPL,Kawrah,711,0.035242291,3,193.04825,119.159125,15.749875,20.58333333,1268,0.000701062
Kawrah,2023,3,26.18378579,50.56594849,126.3515,29.5935,18.75,72,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.125,Capital Governorate,PPL,Kawrah,711,0.019744961,3,157.30675,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2023,4,26.18378579,50.56594849,128.2795,24.9485,25.5,57,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.125,Capital Governorate,PPL,Kawrah,711,0.019744961,3,123.6505,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2024,1,26.18378579,50.56594849,127.1595,23.56975,15.75,53,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.433333333,Capital Governorate,PPL,Kawrah,711,0.019744961,4,127.3155,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2024,2,26.18378579,50.56594849,177.29375,17.95375,22.75,25,0.870106002,12,52.25,606.75,438.5,1,0,4,100,0.433333333,Capital Governorate,PPL,Kawrah,711,0.019744961,4,127.7195,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2024,3,26.18419656,50.56549072,278.014,19.76466667,15.66666667,175,0.818142604,16,54,628,452.3333333,1,0,4,100,0.433333333,Capital Governorate,PPL,Kawrah,711,0.025437202,4,152.226625,119.159125,15.749875,20.58333333,1268,0.001300704
Kawrah,2024,4,26.18255341,50.56732178,292.77,21.133,18.8,48,0.974750288,9.6,48.4,595.6,431.8,1,0,4,100,0.433333333,Capital Governorate,PPL,Kawrah,711,0.016091183,4,227.653875,119.159125,15.749875,20.58333333,1268,0.001633842
Kawrah,2025,1,26.18378579,50.56594849,137.08375,33.62075,43.75,28,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.641196013,Capital Governorate,PPL,Kawrah,711,0.019744961,5,285.392,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2025,2,26.18419656,50.56549072,160.085,20.07433333,21.33333333,36,0.818142604,16,54,628,452.3333333,1,0,4,100,-0.641196013,Capital Governorate,PPL,Kawrah,711,0.025437202,5,214.926875,119.159125,15.749875,20.58333333,1268,0.001300704
Kawrah,2025,3,26.18378579,50.56594849,101.59725,13.784,25,26,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.641196013,Capital Governorate,PPL,Kawrah,711,0.019744961,5,148.584375,119.159125,15.749875,20.58333333,1268,0.001431684
Kawrah,2025,4,26.18378579,50.56594849,203.77175,23.8665,15,18,0.870106002,12,52.25,606.75,438.5,1,0,4,100,-0.641196013,Capital Governorate,PPL,Kawrah,711,0.019744961,5,130.841125,119.159125,15.749875,20.58333333,1268,0.001431684
Kempinski Grand & Ixir Bahrain City Centre,2020,1,26.23183831,50.55633545,43.119,15.564,28,82,0.211787058,92,210,1084,773,-9999,0,0,124,0,Capital Governorate,HTL,Sanabis,346,0.084792627,0,152.4206623,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2020,2,26.23183831,50.55633545,74.432,22.208,23,79,0.211787058,92,210,1084,773,-9999,0,0,124,0,Capital Governorate,HTL,Sanabis,346,0.084792627,0,43.119,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2020,3,26.23183831,50.55633545,140.476,21.279,17,86,0.211787058,92,210,1084,773,-9999,0,0,124,0,Capital Governorate,HTL,Sanabis,346,0.084792627,0,58.7755,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2020,4,26.23183831,50.55633545,124.818,24.739,20,149,0.211787058,92,210,1084,773,-9999,0,0,124,0,Capital Governorate,HTL,Sanabis,346,0.084792627,0,107.454,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2021,1,26.23183831,50.55633545,88.502,23.432,19,89,0.211787058,92,210,1084,773,-9999,0,0,124,0.085858586,Capital Governorate,HTL,Sanabis,346,0.084792627,1,132.647,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2021,2,26.23183831,50.55633545,97.927,24.928,19,75,0.211787058,92,210,1084,773,-9999,0,0,124,0.085858586,Capital Governorate,HTL,Sanabis,346,0.084792627,1,106.66,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2021,3,26.23183831,50.55633545,102.296,25.94,29,130,0.211787058,92,210,1084,773,-9999,0,0,124,0.085858586,Capital Governorate,HTL,Sanabis,346,0.084792627,1,93.2145,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2021,4,26.23183831,50.55633545,186.2,29.855,20,136,0.211787058,92,210,1084,773,-9999,0,0,124,0.085858586,Capital Governorate,HTL,Sanabis,346,0.084792627,1,100.1115,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2022,1,26.23183831,50.55633545,150.817,30.44,24,105,0.211787058,92,210,1084,773,-9999,0,0,124,0.474418605,Capital Governorate,HTL,Sanabis,346,0.084792627,2,144.248,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2022,2,26.23183831,50.55633545,112.385,25.544,34,133,0.211787058,92,210,1084,773,-9999,0,0,124,0.474418605,Capital Governorate,HTL,Sanabis,346,0.084792627,2,168.5085,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2022,3,26.23183831,50.55633545,92.763,23.58,27,304,0.211787058,92,210,1084,773,-9999,0,0,124,0.474418605,Capital Governorate,HTL,Sanabis,346,0.084792627,2,131.601,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2022,4,26.23183831,50.55633545,303.368,41.683,36,92,0.211787058,92,210,1084,773,-9999,0,0,124,0.474418605,Capital Governorate,HTL,Sanabis,346,0.084792627,2,102.574,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2023,1,26.23183831,50.55633545,200.217,33.261,38,74,0.211787058,92,210,1084,773,-9999,0,0,124,-0.302839117,Capital Governorate,HTL,Sanabis,346,0.084792627,3,198.0655,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2023,2,26.23183831,50.55633545,402.129,49.705,27,103,0.211787058,92,210,1084,773,-9999,0,0,124,-0.302839117,Capital Governorate,HTL,Sanabis,346,0.084792627,3,251.7925,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2023,3,26.23183831,50.55633545,301.876,40.342,29,182,0.211787058,92,210,1084,773,-9999,0,0,124,-0.302839117,Capital Governorate,HTL,Sanabis,346,0.084792627,3,301.173,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2023,4,26.23183831,50.55633545,208.026,32.044,21,83,0.211787058,92,210,1084,773,-9999,0,0,124,-0.302839117,Capital Governorate,HTL,Sanabis,346,0.084792627,3,352.0025,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2024,1,26.23183831,50.55633545,279.396,42.327,32,97,0.211787058,92,210,1084,773,-9999,0,0,124,1.42760181,Capital Governorate,HTL,Sanabis,346,0.084792627,4,254.951,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2024,2,26.23183831,50.55633545,177.753,26.185,43,139,0.211787058,92,210,1084,773,-9999,0,0,124,1.42760181,Capital Governorate,HTL,Sanabis,346,0.084792627,4,243.711,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2024,3,26.23183831,50.55633545,323.279,44.488,19,770,0.211787058,92,210,1084,773,-9999,0,0,124,1.42760181,Capital Governorate,HTL,Sanabis,346,0.084792627,4,228.5745,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2024,4,26.23183831,50.55633545,267.816,32.45,19,67,0.211787058,92,210,1084,773,-9999,0,0,124,1.42760181,Capital Governorate,HTL,Sanabis,346,0.084792627,4,250.516,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2025,1,26.23183831,50.55633545,252.715,33.998,24,106,0.211787058,92,210,1084,773,-9999,0,0,124,-0.720410065,Capital Governorate,HTL,Sanabis,346,0.084792627,5,295.5475,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2025,2,26.23183831,50.55633545,321.998,38.276,36,65,0.211787058,92,210,1084,773,-9999,0,0,124,-0.720410065,Capital Governorate,HTL,Sanabis,346,0.084792627,5,260.2655,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2025,3,26.23183831,50.55633545,203.315,40.451,26,71,0.211787058,92,210,1084,773,-9999,0,0,124,-0.720410065,Capital Governorate,HTL,Sanabis,346,0.084792627,5,287.3565,193.2085,31.242,26.5,3275,0.000195195
Kempinski Grand & Ixir Bahrain City Centre,2025,4,26.23183831,50.55633545,341.655,38.158,36,58,0.211787058,92,210,1084,773,-9999,0,0,124,-0.720410065,Capital Governorate,HTL,Sanabis,346,0.084792627,5,262.6565,193.2085,31.242,26.5,3275,0.000195195
Khalifa Bin Salman Port,2020,1,26.19522828,50.71171352,44.63885714,15.04071429,18.28571429,24,3.820254974,0,0,8,7.571428571,-9999,1,6,138,0,Muharraq Governorate,PRT,Umm ash Shajar,115,0,0,152.4206623,70.90114286,20.9996875,58.33333333,849,0.424472775
Khalifa Bin Salman Port,2020,2,26.19679314,50.70648193,54.48566667,22.49144444,41.77777778,25,3.290931207,0,0.555555556,9.666666667,8.888888889,-9999,1,6,138,0,Muharraq Governorate,PRT,Umm ash Shajar,115,0,0,44.63885714,70.90114286,20.9996875,58.33333333,849,0.308524801
Khalifa Bin Salman Port,2020,3,26.18994745,50.71289063,60.41666667,13.13633333,16.16666667,20,3.794226832,0,0,5,5,-9999,1,6,138,0,Muharraq Governorate,PRT,Umm ash Shajar,115,0,0,49.5622619,70.90114286,20.9996875,58.33333333,849,0.632371139
Khalifa Bin Salman Port,2020,4,26.19823685,50.7041515,54.15145455,11.68354545,33.45454545,74,3.116340643,0.181818182,0.909090909,10.27272727,9.272727273,-9999,1,6,138,0,Muharraq Governorate,PRT,Umm ash Shajar,115,0.016129032,0,57.45116667,70.90114286,20.9996875,58.33333333,849,0.276449573
Khalifa Bin Salman Port,2021,1,26.19804468,50.70778983,41.19171429,16.05085714,105,22,3.535234273,0,0,10,9.285714286,-9999,1,6,138,-0.34965035,Muharraq Governorate,PRT,Umm ash Shajar,115,0,1,57.28406061,70.90114286,20.9996875,58.33333333,849,0.321384934
Khalifa Bin Salman Port,2021,2,26.18945419,50.70574951,25.39086667,10.1586,50.66666667,29,3.301109012,0,0.6,6.8,6.466666667,-9999,1,6,138,-0.34965035,Muharraq Governorate,PRT,Umm ash Shajar,115,0,1,47.67158442,70.90114286,20.9996875,58.33333333,849,0.423219104
Khalifa Bin Salman Port,2021,3,26.19460237,50.70526123,29.07977778,6.498777778,176.8888889,28,3.228666705,0,0.555555556,8.111111111,7.555555556,-9999,1,6,138,-0.34965035,Muharraq Governorate,PRT,Umm ash Shajar,115,0,1,33.29129048,70.90114286,20.9996875,58.33333333,849,0.354365858
Khalifa Bin Salman Port,2021,4,26.19816193,50.70922852,24.67916667,23.53866667,87.16666667,14,3.707804689,0,0,9.5,8.666666667,-9999,1,6,138,-0.34965035,Muharraq Governorate,PRT,Umm ash Shajar,115,0,1,27.23532222,70.90114286,20.9996875,58.33333333,849,0.353124256
Khalifa Bin Salman Port,2022,1,26.19487605,50.70671082,44.318625,22.687625,18.25,25,3.417245912,0,0.5,9.625,9,-9999,1,6,138,1.075268817,Muharraq Governorate,PRT,Umm ash Shajar,115,0,2,26.87947222,70.90114286,20.9996875,58.33333333,849,0.321623145
Khalifa Bin Salman Port,2022,2,26.19290465,50.70574951,72.9302,23.013,43.6,35,3.199811414,0.2,1,8,7.4,-9999,1,6,138,1.075268817,Muharraq Governorate,PRT,Umm ash Shajar,115,0.022222222,2,34.49889583,70.90114286,20.9996875,58.33333333,849,0.355534602
Khalifa Bin Salman Port,2022,3,26.19241183,50.70794678,83.0093,37.6343,40.4,110,3.372564667,0.2,0.9,5.8,5.5,-9999,1,6,138,1.075268817,Muharraq Governorate,PRT,Umm ash Shajar,115,0.029411765,2,58.6244125,70.90114286,20.9996875,58.33333333,849,0.495965392
Khalifa Bin Salman Port,2022,4,26.19302781,50.70533752,68.354,21.408875,27.75,23,3.18193182,0.25,1.25,7.875,7.375,-9999,1,6,138,1.075268817,Muharraq Governorate,PRT,Umm ash Shajar,115,0.028169014,2,77.96975,70.90114286,20.9996875,58.33333333,849,0.358527529
Khalifa Bin Salman Port,2023,1,26.19100369,50.70386614,46.94728571,11.60342857,192.5714286,25,2.907727279,0.285714286,1.285714286,5.714285714,5.571428571,-9999,1,6,138,0.455958549,Muharraq Governorate,PRT,Umm ash Shajar,115,0.042553191,3,75.68165,70.90114286,20.9996875,58.33333333,849,0.433065765
Khalifa Bin Salman Port,2023,2,26.19029954,50.70857457,69.26328571,22.195,78.42857143,34,3.35792614,0.285714286,0.714285714,5.428571429,5.285714286,-9999,1,6,138,0.455958549,Muharraq Governorate,PRT,Umm ash Shajar,115,0.044444444,3,57.65064286,70.90114286,20.9996875,58.33333333,849,0.522344066
Khalifa Bin Salman Port,2023,3,26.19460242,50.71075439,194.271,27.81688889,75,208,3.695715417,0,0,6.888888889,6.444444444,-9999,1,6,138,0.455958549,Muharraq Governorate,PRT,Umm ash Shajar,115,0,3,58.10528571,70.90114286,20.9996875,58.33333333,849,0.468470968
Khalifa Bin Salman Port,2023,4,26.19170783,50.70778983,100.7931429,11.973,35.57142857,14,3.287004178,0,0.714285714,5.857142857,5.571428571,-9999,1,6,138,0.455958549,Muharraq Governorate,PRT,Umm ash Shajar,128,0,3,131.7671429,70.90114286,20.9996875,58.33333333,849,0.479354776
Khalifa Bin Salman Port,2024,1,26.19241195,50.70739746,126.519,31.7905,81.33333333,9,3.283611281,0,0.833333333,8.666666667,8.166666667,-9999,1,6,138,-0.647686833,Muharraq Governorate,PRT,Umm ash Shajar,115,0,4,147.5320714,70.90114286,20.9996875,58.33333333,849,0.339683926
Khalifa Bin Salman Port,2024,2,26.19241195,50.70465088,154.628,20.367,66,20,3.010715824,0,1.666666667,9,8.5,-9999,1,6,138,-0.647686833,Muharraq Governorate,PRT,Umm ash Shajar,115,0,4,113.6560714,70.90114286,20.9996875,58.33333333,849,0.301071582
Khalifa Bin Salman Port,2024,3,26.19734046,50.70904541,72.539,29.887,25.6,56,3.677435088,0,0,9,8.2,-9999,1,6,138,-0.647686833,Muharraq Governorate,PRT,Umm ash Shajar,115,0,4,140.5735,70.90114286,20.9996875,58.33333333,849,0.367743509
Khalifa Bin Salman Port,2024,4,26.19795671,50.7019043,79.0565,20.4245,90.875,14,2.960116423,0,1.125,12.375,11.375,-9999,1,6,138,-0.647686833,Muharraq Governorate,PRT,Umm ash Shajar,115,0,4,113.5835,70.90114286,20.9996875,58.33333333,849,0.221317116
Khalifa Bin Salman Port,2025,1,26.19170786,50.70622035,136.4352857,30.21157143,88.57142857,12,3.115867561,0.285714286,0.714285714,5.428571429,5.285714286,-9999,1,6,138,-0.595959596,Muharraq Governorate,PRT,Umm ash Shajar,115,0.044444444,5,75.79775,70.90114286,20.9996875,58.33333333,849,0.48469051
Khalifa Bin Salman Port,2025,2,26.1961083,50.70465088,119.7255,20.5905,17.5,9,3.237059308,0,1.25,14,12.75,-9999,1,6,138,-0.595959596,Muharraq Governorate,PRT,Umm ash Shajar,115,0,5,107.7458929,70.90114286,20.9996875,58.33333333,849,0.215803954
Khalifa Bin Salman Port,2025,3,26.19804467,50.7030814,120.9824286,16.32857143,106,8,3.095682473,0,1.285714286,12.28571429,11.14285714,-9999,1,6,138,-0.595959596,Muharraq Governorate,PRT,Umm ash Shajar,115,0,5,128.0803929,70.90114286,20.9996875,58.33333333,849,0.233008358
Khalifa Bin Salman Port,2025,4,26.19142616,50.71124268,179.6784,32.7578,88,11,3.630897711,0,0,5,5,-9999,1,6,138,-0.595959596,Muharraq Governorate,PRT,Umm ash Shajar,115,0,5,120.3539643,70.90114286,20.9996875,58.33333333,849,0.605149618
Khasaifa Island,2020,1,26.30572624,50.62994385,32.5024,18.6585,19.6,136,0.823998921,1.6,5.6,121.9,82.7,-9999,1,1,101,0,Muharraq Governorate,ISL,Khasaifa Island,263,0.013018714,0,152.4206623,140.6898381,24.62382143,20.47794118,4914,0.006704629
Khasaifa Island,2020,2,26.30818827,50.62696185,33.87328571,10.1845,21.07142857,57,1.013723209,1.142857143,4.785714286,103.7142857,71.85714286,-9999,1,1,101,0,Muharraq Governorate,ISL,Khasaifa Island,263,0.010914052,0,32.5024,140.6898381,24.62382143,20.47794118,4914,0.009680849
Khasaifa Island,2020,3,26.30885991,50.6297441,35.01872727,12.54936364,16.90909091,53,0.996683563,0.818181818,4.272727273,94.09090909,64.36363636,-9999,1,1,101,0,Muharraq Governorate,ISL,Khasaifa Island,263,0.008604207,0,33.18784286,140.6898381,24.62382143,20.47794118,4914,0.010481376
Khasaifa Island,2020,4,26.30613639,50.62683106,42.70416667,15.96875,18.33333333,83,0.949927928,1.333333333,6.5,122.5833333,84.41666667,-9999,1,1,101,0,Muharraq Governorate,ISL,Khasaifa Island,263,0.010788941,0,34.44600649,140.6898381,24.62382143,20.47794118,4914,0.007686538
Khasaifa Island,2021,1,26.30868067,50.62774658,49.07906667,15.0132,16.93333333,106,1.040051842,1.133333333,5.066666667,100.2666667,69.13333333,-9999,1,1,101,1.358662614,Muharraq Governorate,ISL,Khasaifa Island,263,0.011191573,1,38.86144697,140.6898381,24.62382143,20.47794118,4914,0.010270426
Khasaifa Island,2021,2,26.30966551,50.62591553,63.4698,16.88366667,19,116,1.102041996,0.6,4.4,91.06666667,63.33333333,-9999,1,1,101,1.358662614,Muharraq Governorate,ISL,Khasaifa Island,263,0.006517017,1,45.89161667,140.6898381,24.62382143,20.47794118,4914,0.011970043
Khasaifa Island,2021,3,26.30726501,50.62740326,90.1886875,24.694,18.9375,326,1.02551284,1.125,5.6875,106.5625,73.75,-9999,1,1,101,1.358662614,Muharraq Governorate,ISL,Khasaifa Island,263,0.010459035,1,56.27443333,140.6898381,24.62382143,20.47794118,4914,0.009534111
Khasaifa Island,2021,4,26.3112297,50.62839284,85.17088235,25.57517647,19.52941176,228,1.103949968,0.588235294,4.058823529,82.11764706,57.11764706,-9999,1,1,101,1.358662614,Muharraq Governorate,ISL,Khasaifa Island,263,0.007077141,1,76.82924375,140.6898381,24.62382143,20.47794118,4914,0.013281776
Khasaifa Island,2022,1,26.30982979,50.63049317,112.9643333,28.67466667,22.75,212,0.99707928,0.75,4.25,90.5,62,-9999,1,1,101,0.108247423,Muharraq Governorate,ISL,Khasaifa Island,263,0.008196721,2,87.67978493,140.6898381,24.62382143,20.47794118,4914,0.010897041
Khasaifa Island,2022,2,26.31991124,50.62613095,91.37929412,19.95411765,20.70588235,149,1.9748365,0.941176471,4.529411765,91.35294118,63.35294118,-9999,1,1,101,0.108247423,Muharraq Governorate,ISL,Khasaifa Island,263,0.010191083,2,99.06760784,140.6898381,24.62382143,20.47794118,4914,0.02138358
Khasaifa Island,2022,3,26.31945466,50.62514456,96.66184211,23.428,20.94736842,366,1.885459347,0.894736842,4.210526316,89.73684211,62.36842105,-9999,1,1,101,0.108247423,Muharraq Governorate,ISL,Khasaifa Island,263,0.009860789,2,102.1718137,140.6898381,24.62382143,20.47794118,4914,0.020779424
Khasaifa Island,2022,4,26.35247492,50.6174469,163.4399375,35.6195,19.5,133,4.659305067,0.5,2.9375,64.375,44.5,-9999,1,1,101,0.108247423,Muharraq Governorate,ISL,Khasaifa Island,263,0.007648184,2,94.02056811,140.6898381,24.62382143,20.47794118,4914,0.071270441
Khasaifa Island,2023,1,26.31893643,50.62514456,212.3606316,26.99842105,29.63157895,185,1.906385573,0.842105263,4.157894737,87.31578947,60.63157895,-9999,1,1,101,0.363953488,Muharraq Governorate,ISL,Khasaifa Island,263,0.009535161,3,130.0508898,140.6898381,24.62382143,20.47794118,4914,0.021586011
Khasaifa Island,2023,2,26.31908657,50.62146868,153.718,24.55364286,22.57142857,109,1.856292483,0.642857143,5.071428571,85.64285714,59.64285714,-9999,1,1,101,0.363953488,Muharraq Governorate,ISL,Khasaifa Island,263,0.007419621,3,187.9002845,140.6898381,24.62382143,20.47794118,4914,0.021424645
Khasaifa Island,2023,3,26.33060567,50.62286377,180.6988333,28.33233333,19.83333333,706,2.800606871,0.5,3.5,72.77777778,50.83333333,-9999,1,1,101,0.363953488,Muharraq Governorate,ISL,Khasaifa Island,263,0.006777108,3,183.0393158,140.6898381,24.62382143,20.47794118,4914,0.037960033
Khasaifa Island,2023,4,26.32049008,50.62671662,150.4658125,37.101875,20.25,173,2.034217243,1,4.3125,90.625,62.4375,-9999,1,1,101,0.363953488,Muharraq Governorate,ISL,Khasaifa Island,263,0.010914052,3,167.2084167,140.6898381,24.62382143,20.47794118,4914,0.022201552
Khasaifa Island,2024,1,26.31065043,50.63049317,206.608375,34.366125,24.875,165,1.016617088,0.6875,4.4375,86.3125,59.625,-9999,1,1,101,0.092071611,Muharraq Governorate,ISL,Khasaifa Island,263,0.007874016,4,165.5823229,140.6898381,24.62382143,20.47794118,4914,0.011643431
Khasaifa Island,2024,2,26.309727,50.62740326,155.786625,22.6049375,19.75,104,1.04713902,1,4.75,95.625,66.3125,-9999,1,1,101,0.092071611,Muharraq Governorate,ISL,Khasaifa Island,263,0.010349288,4,178.5370938,140.6898381,24.62382143,20.47794118,4914,0.010837144
Khasaifa Island,2024,3,26.31311239,50.62911987,217.453,39.073875,21,896,1.156965153,0.5625,3.5,73.5625,51.25,-9999,1,1,101,0.092071611,Muharraq Governorate,ISL,Khasaifa Island,263,0.007544007,4,181.1975,140.6898381,24.62382143,20.47794118,4914,0.015516716
Khasaifa Island,2024,4,26.32245925,50.62591553,217.5180667,28.1304,20.2,116,2.111934489,0.533333333,3.4,77.93333333,54,-9999,1,1,101,0.092071611,Muharraq Governorate,ISL,Khasaifa Island,263,0.006756757,4,186.6198125,140.6898381,24.62382143,20.47794118,4914,0.026755927
