Date,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,block_number
1/1/2023,26.11845204,50.58929443,301.987,26.5,23,3,
1/1/2023,26.12338417,50.5947876,288.601,72.757,14,1,
1/1/2023,26.12338417,50.60028076,49.025,21.838,23,4,
1/1/2023,26.11845204,50.5947876,6.588,4.406,24,1,
1/1/2023,26.11845204,50.60028076,220.218,40.324,16,4,
1/1/2023,26.13324781,50.60577393,46.683,4.138,18,6,
1/1/2023,26.13324781,50.61126709,59.507,15.766,15,18,
1/1/2023,26.12831609,50.60577393,116.982,23.801,27,2,
1/1/2023,26.12831609,50.61126709,132.538,4.655,19,18,
1/1/2023,26.13324781,50.61676025,248.337,20.664,15,15,
1/1/2023,26.12831609,50.61676025,238.083,3.382,12,1,
1/1/2023,26.12338417,50.60577393,4.042,4.488,21,2,
1/1/2023,26.12338417,50.61126709,61.486,12.178,17,1,
1/1/2023,26.11845204,50.60577393,38.211,3.761,16,1,
1/1/2023,26.11845204,50.61676025,19.042,7.162,16,3,
1/1/2023,26.11845204,50.62225342,296.446,9.952,12,6,
1/1/2023,26.1135197,50.47393799,224.61,21.482,17,3,
1/1/2023,26.1135197,50.47943115,195.143,24.387,18,25,
1/1/2023,26.10858716,50.47393799,100.172,8.91,17,5,
1/1/2023,26.10858716,50.47943115,135.123,34.221,28,3,
1/1/2023,26.1135197,50.48492432,64.968,22.389,19,16,
1/1/2023,26.1135197,50.49041748,121.771,20.104,16,24,
1/1/2023,26.10858716,50.48492432,186.195,12.575,20,27,
1/1/2023,26.10858716,50.49041748,65.219,11.528,22,5,
1/1/2023,26.1036544,50.47393799,29.433,6.432,83,2,
1/1/2023,26.1036544,50.47943115,11.883,5.5,26,10,
1/1/2023,26.1036544,50.48492432,122.222,27.511,24,19,
1/1/2023,26.1036544,50.49041748,268.458,26.312,14,15,
1/1/2023,26.09872144,50.48492432,239.938,33.682,16,21,
1/1/2023,26.09872144,50.49041748,217.269,20.752,15,31,
1/1/2023,26.09378827,50.47943115,185.605,25.372,18,5,
1/1/2023,26.09378827,50.48492432,217.313,27.014,13,8,
1/1/2023,26.09378827,50.49041748,240.723,17.697,19,16,
1/1/2023,26.08885489,50.48492432,55.555,0.69,19,1,
1/1/2023,26.08885489,50.49041748,152.214,24.673,18,7,
1/1/2023,26.0839213,50.49041748,385.234,36.752,14,11,
1/1/2023,26.1135197,50.49591064,183.984,22.084,9,2,
1/1/2023,26.1135197,50.50140381,290.106,46.633,15,17,
1/1/2023,26.10858716,50.49591064,293.345,34.608,16,9,
1/1/2023,26.10858716,50.50140381,244.616,27.3,28,13,
1/1/2023,26.1135197,50.50689697,226.623,24.988,15,12,
1/1/2023,26.1135197,50.51239014,235.388,17.645,13,4,
1/1/2023,26.10858716,50.50689697,259.08,29.902,14,13,
1/1/2023,26.1036544,50.49591064,348.541,24.92,11,5,
1/1/2023,26.1036544,50.50140381,546.605,47.947,11,8,
1/1/2023,26.09872144,50.49591064,218.173,36.315,16,17,
1/1/2023,26.09872144,50.50140381,246.202,32.999,19,8,
1/1/2023,26.1036544,50.50689697,417.345,37.483,15,24,
1/1/2023,26.1036544,50.51239014,299.694,7.851,12,2,
1/1/2023,26.09872144,50.50689697,120.014,29.874,18,11,
1/1/2023,26.09872144,50.51239014,51.629,2.079,17,1,
1/1/2023,26.10858716,50.5178833,123.91,51.167,16,1,
1/1/2023,26.10858716,50.52337646,71.392,8.702,22,1,
1/1/2023,26.10858716,50.52886963,5.728,2.906,20,1,
1/1/2023,26.10858716,50.53436279,250.609,18.343,12,2,
1/1/2023,26.1036544,50.53436279,303.028,26.189,11,4,
1/1/2023,26.09872144,50.53436279,186.886,32.087,17,15,
1/1/2023,26.09378827,50.49591064,110.768,17.319,85,15,
1/1/2023,26.09378827,50.50140381,93.31,21.54,16,12,
1/1/2023,26.08885489,50.49591064,242.572,15.346,18,2,
1/1/2023,26.08885489,50.50140381,43.885,26.397,19,21,
1/1/2023,26.09378827,50.51239014,447.862,23.792,10,3,
1/1/2023,26.08885489,50.50689697,289.789,30.237,16,6,
1/1/2023,26.08885489,50.51239014,148.478,30.577,14,4,
1/1/2023,26.0839213,50.49591064,92.143,15.521,12,2,
1/1/2023,26.0839213,50.50140381,91.921,22.563,17,84,
1/1/2023,26.07898751,50.49591064,35.395,5.362,83,4,
1/1/2023,26.07898751,50.50140381,80.569,12.102,16,10,
1/1/2023,26.0839213,50.50689697,329.188,41.533,15,11,
1/1/2023,26.0839213,50.51239014,191.082,36.756,17,11,
1/1/2023,26.07898751,50.50689697,184.047,21.051,17,8,
1/1/2023,26.07898751,50.51239014,50.111,12.923,19,25,
1/1/2023,26.09378827,50.52886963,57.506,4.198,18,1,
1/1/2023,26.08885489,50.52886963,444.314,11.307,24,1,
1/1/2023,26.0839213,50.5178833,458.826,33.301,8,1,
1/1/2023,26.05431542,50.48492432,431.397,8.508,8,4,
1/1/2023,26.05431542,50.49041748,65.975,6.15,39,3,
1/1/2023,26.04938037,50.48492432,532.719,54.892,10,3,
1/1/2023,26.04938037,50.49041748,230.51,22.126,17,5,
1/1/2023,26.07405351,50.50140381,56.701,14.816,45,5,
1/1/2023,26.0691193,50.50140381,111.904,6.609,21,22,
1/1/2023,26.07405351,50.50689697,101.317,23.566,17,16,
1/1/2023,26.07405351,50.51239014,147.809,18.801,17,22,
1/1/2023,26.0691193,50.50689697,337.227,19.084,15,37,
1/1/2023,26.0691193,50.51239014,198.189,30.302,24,12,
1/1/2023,26.06418488,50.50140381,239.946,21.336,15,4,
1/1/2023,26.06418488,50.50689697,314.459,32.829,14,27,
1/1/2023,26.06418488,50.51239014,371.454,31.731,17,10,
1/1/2023,26.05925025,50.50689697,122.473,5.81,18,6,
1/1/2023,26.05925025,50.51239014,131.454,8.02,23,8,
1/1/2023,26.07405351,50.5178833,11.47,0.903,19,3,
1/1/2023,26.0691193,50.5178833,2.946,1.682,22,1,
1/1/2023,26.0691193,50.52337646,36.735,0.438,14,1,
1/1/2023,26.06418488,50.5178833,261.227,17.857,16,3,
1/1/2023,26.05925025,50.5178833,29.142,7.215,14,1,
1/1/2023,26.05431542,50.49591064,762.024,76.067,10,1,
1/1/2023,26.05431542,50.50140381,9.739,10.161,16,3,
1/1/2023,26.04938037,50.49591064,311.712,35.149,17,24,
1/1/2023,26.04938037,50.50140381,224.561,36.955,22,5,
1/1/2023,26.05431542,50.51239014,14.446,15.335,21,2,
1/1/2023,26.04938037,50.50689697,61.281,30.087,19,3,
1/1/2023,26.04938037,50.51239014,70.878,14.96,21,14,
1/1/2023,26.04444512,50.49591064,268.952,19.45,12,3,
1/1/2023,26.03950967,50.50689697,37.766,11.983,279,3,
1/1/2023,26.03950967,50.51239014,701.489,136.232,13,1,
1/1/2023,26.05431542,50.5178833,196.559,24.661,14,5,
1/1/2023,26.04938037,50.5178833,9.941,1.631,29,4,
1/1/2023,26.04444512,50.5178833,3.414,4.262,17,1,
1/1/2023,26.03950967,50.5178833,371.653,68.976,15,71,
1/1/2023,26.03950967,50.53436279,222.868,49.118,14,2,
1/1/2023,26.10858716,50.53985596,75.711,4.007,14,2,
1/1/2023,26.1135197,50.55084229,288.222,34.621,9,1,
1/1/2023,26.1036544,50.53985596,80.429,25.108,16,4,
1/1/2023,26.1036544,50.54534912,961.981,101.369,8,2,
1/1/2023,26.09872144,50.53985596,109.335,12.338,23,7,
1/1/2023,26.1036544,50.55084229,221.306,9.186,16,2,
1/1/2023,26.1036544,50.55633545,175.995,2.299,16,2,
1/1/2023,26.09872144,50.55084229,394.277,51.61,13,2,
1/1/2023,26.1135197,50.56732178,67.412,8.952,21,13,
1/1/2023,26.10858716,50.56732178,56.946,23.705,15,1,
1/1/2023,26.1135197,50.57281494,114.819,19.315,17,15,
1/1/2023,26.1135197,50.57830811,511.831,55.69,13,11,
1/1/2023,26.10858716,50.57281494,342.832,52.678,17,2,
1/1/2023,26.10858716,50.57830811,2.717,1.599,16,1,
1/1/2023,26.1036544,50.56182861,39.985,41.296,14,2,
1/1/2023,26.1036544,50.56732178,613.373,78.894,13,22,
1/1/2023,26.09872144,50.56732178,123.95,25.72,17,9,
1/1/2023,26.09378827,50.53985596,455.646,24.661,13,1,
1/1/2023,26.09378827,50.54534912,326.919,19.53,13,4,
1/1/2023,26.08885489,50.54534912,529.717,50.123,11,2,
1/1/2023,26.09378827,50.55084229,72.287,29.802,15,6,
1/1/2023,26.09378827,50.55633545,15.121,6.935,19,2,
1/1/2023,26.08885489,50.55084229,349.558,48.999,15,2,
1/1/2023,26.0839213,50.53985596,241.782,39.968,12,4,
1/1/2023,26.0839213,50.54534912,339.365,16.768,13,8,
1/1/2023,26.07898751,50.54534912,160.325,25.893,17,1,
1/1/2023,26.0839213,50.55084229,89.494,19.232,17,5,
1/1/2023,26.0839213,50.55633545,434.551,41.929,10,2,
1/1/2023,26.09378827,50.56182861,28.778,9.587,29,1,
1/1/2023,26.09378827,50.57281494,27.186,1.604,38,4,
1/1/2023,26.10858716,50.58380127,3.73,0.069,20,2,
1/1/2023,26.10858716,50.60028076,8.915,7.315,16,1,
1/1/2023,26.09872144,50.58929443,56.405,13.166,21,9,
1/1/2023,26.1036544,50.5947876,9.441,4.855,21,3,
1/1/2023,26.1036544,50.60028076,228.922,16.316,16,5,
1/1/2023,26.09872144,50.5947876,111.108,23.894,17,3,
1/1/2023,26.1135197,50.60577393,8.858,4.431,13,1,
1/1/2023,26.1135197,50.61126709,0.226,0.046,81,1,
1/1/2023,26.10858716,50.60577393,273.649,30.394,14,4,
1/1/2023,26.1036544,50.60577393,53.174,11.731,19,4,
1/1/2023,26.09872144,50.60577393,161.008,25.795,17,4,
1/1/2023,26.1036544,50.61676025,465.062,47.999,13,1,
1/1/2023,26.09378827,50.58380127,55.276,2.913,17,3,
1/1/2023,26.08885489,50.58380127,14.186,3.866,24,1,
1/1/2023,26.08885489,50.58929443,38.836,22.556,18,5,
1/1/2023,26.09378827,50.5947876,6.532,2.463,23,3,
1/1/2023,26.09378827,50.60028076,19.853,2.947,14,2,
1/1/2023,26.08885489,50.5947876,32.153,3.467,24,3,
1/1/2023,26.0839213,50.60028076,84.644,18.398,23,1,
1/1/2023,26.09378827,50.60577393,195.501,18.085,14,5,
1/1/2023,26.09378827,50.61126709,833.825,136.06,9,1,
1/1/2023,26.08885489,50.60577393,166.71,14.372,16,8,
1/1/2023,26.08885489,50.61126709,156.84,21.928,14,2,
1/1/2023,26.09378827,50.61676025,347.324,38.997,11,4,
1/1/2023,26.0839213,50.60577393,141.792,17.733,15,8,
1/1/2023,26.0839213,50.61126709,348.242,51.766,14,10,
1/1/2023,26.07898751,50.61126709,617.789,68.121,8,5,
1/1/2023,26.0839213,50.61676025,16.012,10.527,23,3,
1/1/2023,26.0839213,50.62225342,4.504,5.762,15,3,
1/1/2023,26.07898751,50.62225342,889.135,71.168,7,5,
1/1/2023,26.07405351,50.57281494,42.413,15.819,22,4,
1/1/2023,26.03950967,50.54534912,29.658,3.142,17,1,
1/1/2023,26.04444512,50.55633545,186.894,6.415,9,1,
1/1/2023,26.03950967,50.57830811,176.148,87.133,14,6,
1/1/2023,26.07405351,50.5947876,44.284,9.979,18,2,
1/1/2023,26.0691193,50.60028076,0.95,0.151,28,1,
1/1/2023,26.07405351,50.60577393,209.619,19.235,17,4,
1/1/2023,26.07405351,50.61126709,2012.325,171.252,11,8,
1/1/2023,26.0691193,50.61676025,935.493,190.345,9,1,
1/1/2023,26.06418488,50.60577393,21.017,10.704,19,1,
1/1/2023,26.05925025,50.61126709,664.207,74.014,8,2,
1/1/2023,26.05925025,50.61676025,334.4,37.208,34,9,
1/1/2023,26.04938037,50.58380127,90.484,8.622,16,4,
1/1/2023,26.03950967,50.58380127,322.217,56.624,12,2,
1/1/2023,26.05431542,50.61126709,244.175,29.871,20,1,
1/1/2023,26.05431542,50.61676025,324.935,13.43,15,2,
1/1/2023,26.04444512,50.61126709,88.355,10.255,17,8,
1/1/2023,26.03950967,50.61126709,480.254,47.936,13,2,
1/1/2023,26.03950967,50.61676025,113.666,2.351,14,1,
1/1/2023,26.03950967,50.62225342,31.001,2.892,14,1,
1/1/2023,26.034574,50.48492432,263.2,13.746,9,2,
1/1/2023,26.02470205,50.49041748,14.307,3.663,20,1,
1/1/2023,26.02963813,50.49591064,165.728,18.562,82,3,
1/1/2023,26.034574,50.50689697,281.182,38.28,17,38,
1/1/2023,26.034574,50.51239014,320.24,63.64,63,70,
1/1/2023,26.02963813,50.50689697,455.362,71.45,15,13,
1/1/2023,26.02963813,50.51239014,355.126,64.727,14,49,
1/1/2023,26.02470205,50.49591064,293.719,55.939,15,2,
1/1/2023,26.02470205,50.50140381,197.996,39.923,17,12,
1/1/2023,26.02470205,50.51239014,31.177,7.209,483,1,
1/1/2023,26.034574,50.5178833,365.851,70.235,16,5,
1/1/2023,26.02963813,50.52337646,25.253,5.156,16,2,
1/1/2023,26.034574,50.52886963,147.317,11.834,18,27,
1/1/2023,26.02963813,50.52886963,10.376,7.848,17,2,
1/1/2023,26.01482926,50.49591064,106.591,9.668,20,2,
1/1/2023,26.00989256,50.49591064,91.163,25.026,17,1,
1/1/2023,26.01482926,50.53436279,79.584,13.745,17,1,
1/1/2023,26.00001853,50.5178833,183.274,9.745,17,5,
1/1/2023,26.00001853,50.52337646,93.219,50.43,15,1,
1/1/2023,25.9950812,50.46844482,512.277,84.948,17,5,
1/1/2023,25.99014367,50.46295166,119.8,21.468,14,1,
1/1/2023,25.98026798,50.4574585,156.545,8.104,20,1,
1/1/2023,25.99014367,50.47943115,41.562,9.696,12,1,
1/1/2023,25.97039146,50.4574585,137.474,22.085,17,4,
1/1/2023,25.97532983,50.53436279,32.798,2.5,30,1,
1/1/2023,26.034574,50.54534912,362.674,13.013,13,3,
1/1/2023,26.02963813,50.54534912,31.175,17.72,278,1,
1/1/2023,26.034574,50.55084229,522.044,81.734,17,2,
1/1/2023,26.02963813,50.55084229,83.155,52.907,11,1,
1/1/2023,26.02963813,50.55633545,85.828,24.35,15,1,
1/1/2023,26.034574,50.56182861,55.111,27.512,23,1,
1/1/2023,26.00001853,50.57830811,4.897,2.772,18,1,
1/1/2023,26.02470205,50.58929443,257.628,43.035,14,7,
1/1/2023,26.02963813,50.61126709,3.118,97.909,65,1,
1/1/2023,26.034574,50.61676025,8.688,2.575,22,1,
1/1/2023,26.034574,50.62225342,112.417,4.12,15,2,
1/1/2023,26.02470205,50.61126709,422.297,68.734,13,2,
1/1/2023,26.01976576,50.60577393,621.396,123.795,12,1,
1/1/2023,26.01482926,50.62225342,108.652,6.405,36,14,
1/1/2023,26.00989256,50.62225342,146.894,6.888,21,2,
1/1/2023,26.00495565,50.61676025,54.957,17.235,14,1,
1/1/2023,26.00495565,50.62225342,23.944,4.216,13,3,
1/1/2023,26.00001853,50.61676025,66.409,51.619,15,3,
1/1/2023,25.99014367,50.57281494,13.134,7.297,16,1,
1/1/2023,25.99014367,50.60577393,380.869,31.518,15,10,
1/1/2023,25.99014367,50.61126709,318.722,24.983,11,1,
1/1/2023,25.9950812,50.61676025,520.313,68.825,14,5,
1/1/2023,25.99014367,50.61676025,20.56,4.628,11,1,
1/1/2023,25.98520593,50.60577393,179.489,11.893,18,11,
1/1/2023,25.98520593,50.61126709,745.706,50.697,11,1,
1/1/2023,25.98026798,50.61126709,189.006,1.387,13,1,
1/1/2023,25.98520593,50.61676025,13.772,14.043,7,1,
1/1/2023,25.97039146,50.60028076,370.52,72.975,8,1,
1/1/2023,25.97039146,50.60577393,15.668,4.211,21,2,
1/1/2023,25.93581712,50.47943115,170.912,56.468,18,2,
1/1/2023,25.9308771,50.49041748,102.827,27.744,15,1,
1/1/2023,25.92593687,50.49041748,143.632,16.937,16,2,
1/1/2023,25.94569654,50.53436279,84.511,23.626,21,2,
1/1/2023,25.9308771,50.50140381,117.585,26.127,16,1,
1/1/2023,25.92593687,50.5178833,62.172,18.892,19,1,
1/1/2023,25.92099643,50.5178833,80.247,15.674,15,6,
1/1/2023,25.95557513,50.54534912,82.98,26.458,19,3,
1/1/2023,25.94075693,50.55084229,80.468,5.907,13,1,
1/1/2023,25.93581712,50.54534912,134.316,4.757,19,1,
1/1/2023,25.9308771,50.57830811,152.13,14.7,17,3,
1/1/2023,25.95557513,50.60028076,8.307,1.878,18,2,
1/1/2023,25.95063594,50.60577393,122.045,23.03,15,1,
1/1/2023,25.94075693,50.60577393,72.73,28.162,16,4,
1/1/2023,25.92099643,50.58380127,150.408,12.652,20,2,
1/1/2023,25.91605579,50.57830811,133.198,45.673,14,1,
1/1/2023,25.88640759,50.53985596,98.02,20.366,18,2,
1/1/2023,25.90123262,50.58929443,133.702,8.614,15,1,
1/1/2023,25.90617388,50.5947876,53.21,5.286,17,2,
1/1/2023,25.88640759,50.58380127,7.76,6.014,28,4,
1/1/2023,25.86169507,50.55084229,11.926,4.882,15,1,
1/1/2023,25.87158069,50.57830811,12.081,9.797,20,1,
1/1/2023,25.87158069,50.58380127,376.293,21.546,9,4,
1/1/2023,25.82708885,50.61126709,64.364,22.909,26,1,
1/1/2023,26.32049836,50.62774658,510.573,71.521,11,12,
1/1/2023,26.31557458,50.62774658,338.605,31.715,13,22,
1/1/2023,26.31557458,50.63323975,222.502,31.175,19,9,
1/1/2023,26.31557458,50.63873291,446.644,9.24,12,6,
1/1/2023,26.31065059,50.62774658,77.249,19.513,182,11,
1/1/2023,26.31065059,50.63323975,140.711,19.404,20,5,
1/1/2023,26.30572639,50.62774658,69.768,19.683,72,10,
1/1/2023,26.30572639,50.63323975,213.752,54.315,18,3,
1/1/2023,26.31065059,50.63873291,298.892,28.271,11,1,
1/1/2023,26.30572639,50.64422607,458.315,39.342,14,6,
1/1/2023,26.30080198,50.62774658,234.075,5.276,12,7,
1/1/2023,26.30080198,50.63323975,388.728,39.728,14,16,
1/1/2023,26.30080198,50.63873291,156.521,23.917,14,5,
1/1/2023,26.30080198,50.64422607,333.181,29.3,15,3,
1/1/2023,26.29587737,50.63873291,34.754,4.311,22,1,
1/1/2023,26.29587737,50.64422607,144.716,40.64,23,1,
1/1/2023,26.30080198,50.64971924,752.345,84.263,9,2,
1/1/2023,26.30080198,50.66070557,235.328,41.826,12,8,
1/1/2023,26.30080198,50.66619873,240.414,18.182,15,15,
1/1/2023,26.29587737,50.66070557,65.517,20.404,16,3,
1/1/2023,26.2860275,50.62774658,275.192,28.244,17,15,
1/1/2023,26.2860275,50.63323975,129.978,6.499,16,7,
1/1/2023,26.29095254,50.63873291,88.931,2.353,19,4,
1/1/2023,26.2860275,50.63873291,328.9,30.865,14,2,
1/1/2023,26.2860275,50.64422607,247.173,33.817,14,2,
1/1/2023,26.28110226,50.62774658,229.211,28.528,16,38,
1/1/2023,26.28110226,50.63323975,96.716,17.222,18,15,
1/1/2023,26.28110226,50.63873291,73.842,14.282,15,6,
1/1/2023,26.28110226,50.64422607,266.581,22.751,14,17,
1/1/2023,26.2761768,50.63873291,374.26,37.922,17,3,
1/1/2023,26.2761768,50.64422607,371.901,47.413,13,5,
1/1/2023,26.29095254,50.66070557,173.352,33.656,92,6,
1/1/2023,26.29095254,50.66619873,100.225,16.225,44,42,
1/1/2023,26.2860275,50.66070557,241.612,65.696,66,2,
1/1/2023,26.2860275,50.66619873,81.324,16.798,23,27,
1/1/2023,26.28110226,50.64971924,171.196,19.438,16,17,
1/1/2023,26.28110226,50.6552124,117.842,18.806,14,2,
1/1/2023,26.2761768,50.64971924,90.42,17.141,17,11,
1/1/2023,26.2761768,50.6552124,92.441,15.376,18,9,
1/1/2023,26.28110226,50.66070557,78.716,7.991,32,2,
1/1/2023,26.28110226,50.66619873,93.248,14.061,19,2,
1/1/2023,26.2761768,50.66070557,110.968,17.167,43,9,
1/1/2023,26.2761768,50.66619873,16.003,3.246,88,2,
1/1/2023,26.29587737,50.67169189,6.288,0.14,27,1,
1/1/2023,26.29095254,50.67169189,33.663,51.772,14,3,
1/1/2023,26.29095254,50.67718506,41.875,9.278,19,2,
1/1/2023,26.2860275,50.67169189,165.043,10.463,73,8,
1/1/2023,26.28110226,50.67169189,81.554,25.361,426,1,
1/1/2023,26.2761768,50.67169189,53.371,34.52,295,2,
1/1/2023,26.27125114,50.62774658,149.706,12.532,14,6,
1/1/2023,26.26632527,50.62774658,152.035,17.502,47,51,
1/1/2023,26.26632527,50.63323975,73.42,11.378,153,27,
1/1/2023,26.26139919,50.62774658,285.644,49.091,13,3,
1/1/2023,26.26139919,50.63323975,143.953,31.173,15,14,
1/1/2023,26.2564729,50.62774658,345.42,32.95,16,30,
1/1/2023,26.2564729,50.63323975,485.781,60.845,15,33,
1/1/2023,26.26139919,50.63873291,264.409,25.614,14,8,
1/1/2023,26.26139919,50.64422607,82.838,49.176,21,1,
1/1/2023,26.2564729,50.63873291,58.479,29.396,16,7,
1/1/2023,26.2564729,50.64422607,275.39,33.249,15,13,
1/1/2023,26.27125114,50.64971924,214.463,16.285,23,7,
1/1/2023,26.27125114,50.6552124,196.489,29.16,17,24,
1/1/2023,26.26632527,50.6552124,357.944,33.338,15,15,
1/1/2023,26.27125114,50.66070557,142.908,9.342,18,16,
1/1/2023,26.27125114,50.66619873,19.372,6.804,18,2,
1/1/2023,26.26632527,50.66070557,379.319,21.197,10,3,
1/1/2023,26.26139919,50.6552124,139.94,19.159,14,3,
1/1/2023,26.2564729,50.64971924,271.361,35.612,17,25,
1/1/2023,26.2564729,50.6552124,180.473,28.087,18,8,
1/1/2023,26.26139919,50.66070557,12.616,19.139,15,2,
1/1/2023,26.26139919,50.66619873,18.296,16.469,16,2,
1/1/2023,26.2564729,50.66070557,249.591,59.723,30,1,
1/1/2023,26.2564729,50.66619873,183.945,29.649,21,13,
1/1/2023,26.2515464,50.62774658,494.33,18.65,11,1,
1/1/2023,26.2515464,50.63323975,207.556,19.195,16,27,
1/1/2023,26.24661969,50.62774658,368.416,47.994,14,9,
1/1/2023,26.24661969,50.63323975,587.309,75.317,13,26,
1/1/2023,26.2515464,50.63873291,318.685,40.78,13,8,
1/1/2023,26.2515464,50.64422607,497.685,53.868,18,68,
1/1/2023,26.24661969,50.63873291,43.827,16.593,42,11,
1/1/2023,26.24661969,50.64422607,260.595,14.772,39,8,
1/1/2023,26.24169277,50.62774658,284.696,10.643,19,6,
1/1/2023,26.24169277,50.63873291,20.272,18.387,21,1,
1/1/2023,26.24169277,50.64422607,76.045,16.954,28,29,
1/1/2023,26.23676565,50.64422607,237.306,31.721,17,26,
1/1/2023,26.2515464,50.64971924,346.683,50.61,14,11,
1/1/2023,26.2515464,50.6552124,270.347,44.181,14,18,
1/1/2023,26.24661969,50.64971924,168.05,22.421,17,21,
1/1/2023,26.24661969,50.6552124,872.374,81.989,14,23,
1/1/2023,26.2515464,50.66070557,28.795,3.857,17,1,
1/1/2023,26.24661969,50.66070557,223.027,15.393,42,1,
1/1/2023,26.24169277,50.64971924,635.575,68.473,15,41,
1/1/2023,26.24169277,50.6552124,188.944,29.852,24,20,
1/1/2023,26.23676565,50.64971924,152.91,21.654,18,32,
1/1/2023,26.23676565,50.6552124,203.493,27.766,22,96,
1/1/2023,26.24169277,50.66070557,378.526,45.007,19,6,
1/1/2023,26.24169277,50.66619873,361.15,26.169,20,4,
1/1/2023,26.23676565,50.66070557,94.794,41.705,19,5,
1/1/2023,26.23676565,50.66619873,678.621,88.476,15,10,
1/1/2023,26.27125114,50.67169189,76.4,31.219,135,6,
1/1/2023,26.27125114,50.67718506,16.039,5.094,20,6,
1/1/2023,26.2564729,50.67169189,1387.252,127.588,9,9,
1/1/2023,26.24169277,50.67169189,155.871,25.266,21,3,
1/1/2023,26.23676565,50.67169189,877.286,106.179,11,26,
1/1/2023,26.23676565,50.67718506,126.85,9.878,21,12,
1/1/2023,26.22691077,50.63323975,388.258,63.069,14,7,
1/1/2023,26.23183831,50.64422607,143.563,22.081,17,30,
1/1/2023,26.22691077,50.63873291,568.01,5.301,14,1,
1/1/2023,26.22691077,50.64422607,121.827,15.246,19,46,
1/1/2023,26.22198302,50.62774658,104.064,29.663,15,4,
1/1/2023,26.22198302,50.63323975,276.159,32.133,13,2,
1/1/2023,26.21705506,50.62774658,5.53,2.889,20,1,
1/1/2023,26.23183831,50.64971924,142.091,26.519,24,41,
1/1/2023,26.23183831,50.6552124,258.278,50.03,18,22,
1/1/2023,26.22691077,50.64971924,169.501,24.301,20,51,
1/1/2023,26.22691077,50.6552124,266.839,42.509,20,44,
1/1/2023,26.23183831,50.66070557,232.62,37.94,12,8,
1/1/2023,26.23183831,50.66619873,68.902,36.461,19,1,
1/1/2023,26.22691077,50.66070557,12.73,3.307,16,1,
1/1/2023,26.22198302,50.6552124,56.147,14.614,18,7,
1/1/2023,26.21705506,50.64971924,201.435,9.974,15,5,
1/1/2023,26.21705506,50.6552124,161.396,21.098,30,12,
1/1/2023,26.21705506,50.66070557,25.519,5.284,20,2,
1/1/2023,26.21705506,50.66619873,175.197,36.623,15,2,
1/1/2023,26.21212689,50.66070557,339.494,27.3,16,2,
1/1/2023,26.21212689,50.66619873,262.68,43.277,15,4,
1/1/2023,26.20719851,50.66070557,133.15,35.541,20,3,
1/1/2023,26.20226992,50.66619873,299.828,39.857,13,1,
1/1/2023,26.19734113,50.66070557,12.044,5.171,28,1,
1/1/2023,26.19734113,50.66619873,204.315,38.705,18,2,
1/1/2023,26.23183831,50.67169189,228.605,5.604,18,5,
1/1/2023,26.23183831,50.67718506,521.838,81.164,8,7,
1/1/2023,26.22691077,50.67169189,1,6.177,27,1,
1/1/2023,26.22198302,50.67169189,151.998,19.377,18,6,
1/1/2023,26.22198302,50.67718506,25.338,6.937,102,4,
1/1/2023,26.21705506,50.67169189,76.423,9.239,20,3,
1/1/2023,26.22198302,50.68817139,291.237,3.912,11,1,
1/1/2023,26.21705506,50.68267822,13.337,4.504,29,3,
1/1/2023,26.22691077,50.69915771,8.946,1.269,20,1,
1/1/2023,26.22198302,50.69366455,27.351,6.844,68,8,
1/1/2023,26.22198302,50.69915771,9.71,3.296,27,3,
1/1/2023,26.21212689,50.67169189,8.4,3.658,18,1,
1/1/2023,26.21212689,50.67718506,17.826,7.517,15,1,
1/1/2023,26.20719851,50.67718506,380.803,16.011,13,1,
1/1/2023,26.20226992,50.67169189,124.202,19.755,16,9,
1/1/2023,26.20226992,50.67718506,262.923,21.699,17,3,
1/1/2023,26.19734113,50.67169189,405.623,56.358,7,5,
1/1/2023,26.19734113,50.67718506,87.246,7.23,17,15,
1/1/2023,26.19734113,50.70465088,0.24,0.193,556,1,
1/1/2023,26.19734113,50.71014404,45.797,13.646,16,1,
1/1/2023,26.17762386,50.62774658,56.355,6.555,19,7,
1/1/2023,26.19241212,50.66619873,126.779,25.095,36,17,
1/1/2023,26.18748291,50.66619873,124.975,7.723,18,2,
1/1/2023,26.17269402,50.62774658,182.657,31.615,15,3,
1/1/2023,26.16776397,50.62774658,231.126,35.478,17,7,
1/1/2023,26.16283372,50.62774658,203.256,23.813,19,27,
1/1/2023,26.16283372,50.63323975,2.141,6.434,27,1,
1/1/2023,26.15790325,50.62774658,18.167,4.59,18,2,
1/1/2023,26.15790325,50.63873291,78.851,9.261,21,1,
1/1/2023,26.16283372,50.6552124,12.92,2.158,18,6,
1/1/2023,26.16283372,50.66070557,8.871,3.194,36,1,
1/1/2023,26.15790325,50.66070557,23.532,9.995,33,10,
1/1/2023,26.19241212,50.67169189,10.613,14.799,18,1,
1/1/2023,26.19241212,50.67718506,25.137,9.81,19,3,
1/1/2023,26.18748291,50.67169189,81.771,9.683,14,7,
1/1/2023,26.19241212,50.68267822,20.356,6.425,19,4,
1/1/2023,26.18748291,50.68817139,9.87,5.764,240,3,
1/1/2023,26.19241212,50.71014404,9.355,4.451,486,6,
